Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Critica_Profesional,Critica_Usuario,Tiene_Rating
Hajime no Ippo: The Fighting,GBA,2002.0,Fighting,ESP,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005.0,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03,47.0,27.0,8.2,12.0,T,Sí,Sí,Sí
Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Syberia II,X,2004.0,Adventure,Ubisoft,0.02,0.01,0.0,0.0,0.03,71.0,7.0,8.7,6.0,T,Sí,Sí,Sí
Syberia,PC,2002.0,Action,Microids,0.0,0.02,0.0,0.0,0.03,82.0,26.0,8.5,239.0,T,Sí,Sí,Sí
Hyakka Hyakurou: Sengoku Ninpoujou,PSV,2016.0,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Motor Trend presents Lotus Challenge,X,2003.0,Racing,Xicat Interactive,0.02,0.01,0.0,0.0,0.03,61.0,9.0,,,E,Sí,No,Sí
Bleach DS 4th: Flame Bringer,DS,2009.0,Action,Sega,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Pacific Liberator,Wii,2009.0,Action,Zoo Games,0.03,0.0,0.0,0.0,0.03,,,,,T,No,No,Sí
Thomas and Friends: Steaming around Sodor,3DS,2015.0,Action,Avanquest Software,0.0,0.03,0.0,0.0,0.03,,,,,,No,No,No
Black Rose Valkyrie,PS4,2016.0,Role-Playing,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Monsters vs. Aliens,PC,2009.0,Action,Activision,0.01,0.01,0.0,0.0,0.03,63.0,8.0,6.2,5.0,E10+,Sí,Sí,Sí
Turn It Around,DS,2006.0,Action,505 Games,0.03,0.0,0.0,0.0,0.03,39.0,11.0,4.5,4.0,E,Sí,Sí,Sí
Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,DS,2009.0,Adventure,Level 5,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
The King of Fighters Portable 94~98: Chapter of Orochi,PSP,2010.0,Fighting,SNK Playmore,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Puzzle Challenge: Crosswords and More!,Wii,2009.0,Puzzle,Crave Entertainment,0.03,0.0,0.0,0.0,0.03,,,,,,No,No,No
Nisenochigiri: Omoide no Saki e,PSP,2011.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Jack Keane,PC,2008.0,Adventure,Kalypso Media,0.0,0.02,0.0,0.0,0.03,69.0,25.0,7.0,21.0,T,Sí,Sí,Sí
Girls Only,DS,2010.0,Simulation,Foreign Media Games,0.03,0.0,0.0,0.0,0.03,,,,,,No,No,No
Overcooked,XOne,2016.0,Action,Sold Out,0.02,0.0,0.0,0.0,0.03,79.0,12.0,6.1,19.0,E,Sí,Sí,Sí
In Cold Blood,PS,2000.0,Adventure,Sony Computer Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
Darksiders: Warmastered Edition,XOne,2016.0,Action,Nordic Games,0.02,0.0,0.0,0.0,0.03,80.0,17.0,8.0,16.0,M,Sí,Sí,Sí
Farm Frenzy,PC,2008.0,Strategy,Mumbo Jumbo,0.02,0.0,0.0,0.0,0.03,,,,,E,No,No,Sí
Fireblade,GC,2002.0,Action,Midway Games,0.02,0.01,0.0,0.0,0.03,,,,,T,No,No,Sí
Kamigami no Asobi,PSP,2013.0,Adventure,Broccoli,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Kong: King of Atlantis,GBA,2005.0,Action,THQ,0.02,0.01,0.0,0.0,0.03,,,,,E,No,No,Sí
Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,DS,2005.0,Action,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Kidou Senshi V Gundam,SNES,1994.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Battle vs. Chess,PC,2011.0,Misc,TopWare Interactive,0.0,0.02,0.0,0.0,0.03,69.0,5.0,5.9,12.0,T,Sí,Sí,Sí
Cartoon Network Battle Crashers,3DS,2016.0,Action,FuRyu Corporation,0.02,0.01,0.0,0.0,0.03,21.0,4.0,,,E10+,Sí,No,Sí
Wrestle Angels: Survivor 2,PS2,2008.0,Fighting,Tryfirst,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Onechanbara Z Kagura,X360,2012.0,Action,D3Publisher,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Ride,PC,2015.0,Racing,Milestone S.r.l.,0.0,0.03,0.0,0.0,0.03,68.0,8.0,4.8,30.0,E,Sí,Sí,Sí
ESPN Winter X Games: Snowboarding 2002,X,2002.0,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,71.0,8.0,,,T,Sí,No,Sí
The King of Fighters 02/03,X,2005.0,Fighting,SNK Playmore,0.02,0.01,0.0,0.0,0.03,76.0,23.0,,,T,Sí,No,Sí
Tsuku Monogatari,PSP,2011.0,Adventure,FuRyu,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Safari Adventures: Africa,DS,2008.0,Adventure,Neko Entertainment,0.03,0.0,0.0,0.0,0.03,,,,,E,No,No,Sí
Vitamin Z,PS2,2009.0,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Teddy Together,3DS,2016.0,Simulation,Nintendo,0.0,0.03,0.0,0.0,0.03,,,,,,No,No,No
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,PSP,2010.0,Adventure,Yeti,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Harukanaru Toki no Naka de 5: Kazahanaki,PSP,2012.0,Role-Playing,Ackkstudios,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
The Island of Dr. Frankenstein,Wii,2009.0,Adventure,Storm City Games,0.03,0.0,0.0,0.0,0.03,26.0,6.0,,,E,Sí,No,Sí
Tom and Jerry in War of the Whiskers,X,2003.0,Fighting,Ubisoft,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
Nobunaga no Yabou DS 2,DS,2008.0,Strategy,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
The IdolM@ster: Gravure For You! Vol. 6,PS3,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Metal Saga: Hagane no Kisetsu,DS,2006.0,Role-Playing,Success,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Animaniacs: The Great Edgar Hunt,GC,2005.0,Platform,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,65.0,14.0,,,E,Sí,No,Sí
SingStar Fussballhits,PS3,2010.0,Misc,Sony Computer Entertainment,0.0,0.02,0.0,0.01,0.03,,,,,,No,No,No
Dream Club Zero Portable,PSV,2011.0,Simulation,D3Publisher,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Samurai Warriors 2,PS3,2013.0,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Mystery Trackers: The Void,PC,2011.0,Puzzle,Focus Home Interactive,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
Battle Arena Toshinden URA,SAT,1995.0,Fighting,Sega,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
The Croods: Prehistoric Party!,WiiU,2013.0,Misc,D3Publisher,0.01,0.01,0.0,0.0,0.03,,,,,,No,No,No
Betty Boops Double Shift,DS,2007.0,Puzzle,Zoo Digital Publishing,0.03,0.0,0.0,0.0,0.03,,,,,E,No,No,Sí
Battle vs. Chess,X360,2011.0,Misc,TopWare Interactive,0.0,0.02,0.0,0.0,0.03,,,,,T,No,No,Sí
Biohazard: Revival Selection,X360,2011.0,Action,Capcom,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Cabelas Big Game Hunter: Pro Hunts,X360,2014.0,Shooter,Activision,0.02,0.0,0.0,0.0,0.03,,,7.3,4.0,T,No,Sí,Sí
Labyrinth Cross Blood: Infinity,PSV,2013.0,Role-Playing,CyberFront,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
SingStar Chartbreaker,PS3,2009.0,Misc,Sony Computer Entertainment,0.0,0.02,0.0,0.01,0.03,,,,,,No,No,No
Super Duper Sumos,GBA,2003.0,Action,Midway Games,0.02,0.01,0.0,0.0,0.03,57.0,5.0,,,E,Sí,No,Sí
CID The Dummy,PSP,2009.0,Platform,Oxygen Interactive,0.02,0.0,0.0,0.0,0.03,41.0,6.0,,,E10+,Sí,No,Sí
UK Truck Simulator,PC,2010.0,Simulation,Unknown,0.0,0.03,0.0,0.0,0.03,,,,,,No,No,No
Botanicula,PC,2012.0,Adventure,Daedalic Entertainment,0.0,0.02,0.0,0.0,0.03,82.0,38.0,8.3,344.0,,Sí,Sí,No
MechAssault: Phantom War,DS,2006.0,Simulation,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03,66.0,16.0,4.5,4.0,T,Sí,Sí,Sí
101-in-1 Sports Party Megamix,Wii,2010.0,Sports,Nordcurrent,0.02,0.0,0.0,0.0,0.03,41.0,7.0,,,E10+,Sí,No,Sí
The Settlers II 10th Anniversary,PC,2006.0,Action,Ubisoft,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
The Last Guy,PS3,2009.0,Action,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,77.0,33.0,6.9,30.0,E10+,Sí,Sí,Sí
Disney Sports Soccer,GBA,2002.0,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,68.0,5.0,,,E,Sí,No,Sí
Akane Iro ni Somaru Saka Parallel,PS2,2008.0,Adventure,GN Software,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Putty Squad,PSV,2013.0,Platform,System 3,0.01,0.01,0.0,0.01,0.03,,,8.2,6.0,E10+,No,Sí,Sí
Monster Hunter Frontier Online: Forward 1,X360,2011.0,Role-Playing,Capcom,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Rose to Tasogare no Kojou,PSV,2016.0,Action,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Max Payne,GBA,2003.0,Shooter,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,78.0,33.0,7.9,14.0,M,Sí,Sí,Sí
Timeshock! Pro Pinball,PS,1998.0,Misc,Empire Interactive,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
D1 Professional Drift Grand Prix Series,PS2,2005.0,Racing,Yukes,0.01,0.01,0.0,0.0,0.03,45.0,14.0,,,E10+,Sí,No,Sí
Little Bears,DS,2009.0,Simulation,RTL,0.03,0.0,0.0,0.0,0.03,,,,,E,No,No,Sí
Rocksmith 2014 Edition Remastered,XOne,2016.0,Misc,Ubisoft,0.02,0.0,0.0,0.0,0.03,,,,,T,No,No,Sí
Starry ? Sky: In Winter,PSP,2011.0,Misc,Asgard,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Xblaze: Lost Memories,PS3,2015.0,Adventure,Arc System Works,0.02,0.0,0.0,0.01,0.03,63.0,4.0,6.4,5.0,M,Sí,Sí,Sí
Cossacks: European Wars,PC,2001.0,Strategy,Strategy First,0.0,0.02,0.0,0.0,0.03,74.0,16.0,8.6,60.0,T,Sí,Sí,Sí
Rush Hour,PS,1997.0,Misc,Psygnosis,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
Pro Cast Sports Fishing,X,2003.0,Sports,Capcom,0.02,0.01,0.0,0.0,0.03,49.0,12.0,,,E,Sí,No,Sí
Gintama: Banji Oku Chuubu!,Wii,2007.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Saka Agari Hurricane Portable,PSP,2011.0,Adventure,Alchemist,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Pro Evolution Soccer 2012,3DS,2011.0,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,,,,,,No,No,No
Star Trek: Tactical Assault,PSP,2006.0,Strategy,Ubisoft,0.02,0.0,0.0,0.0,0.03,64.0,15.0,7.9,10.0,E,Sí,Sí,Sí
Negima!? Dream Tactic Yumemiru Otome Princess,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Rugby League Live,X360,2010.0,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
MX vs. ATV Supercross,PS3,2014.0,Racing,Nordic Games,0.02,0.01,0.0,0.0,0.03,58.0,4.0,3.5,4.0,E,Sí,Sí,Sí
Dakar 2: The Worlds Ultimate Rally,GC,2003.0,Racing,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
1000 Cooking Recipes from ELLE \xc3\xa0 table,DS,2010.0,Misc,Nintendo,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
NBA 2K7,X,2006.0,Sports,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03,83.0,8.0,8.6,5.0,E,Sí,Sí,Sí
Auto Modellista,GC,2003.0,Racing,Capcom,0.02,0.01,0.0,0.0,0.03,62.0,7.0,,,E,Sí,No,Sí
"Hanayaka Kana, Ware ga Ichizoku Twin Pack",PSP,2011.0,Misc,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Carmageddon: Max Damage,XOne,2016.0,Action,Stainless Games,0.02,0.01,0.0,0.0,0.03,52.0,15.0,7.0,13.0,M,Sí,Sí,Sí
Dave Mirra Freestyle BMX 3,GBA,2002.0,Sports,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,78.0,15.0,,,E,Sí,No,Sí
Greg Hastings Tournament Paintball Maxd,GBA,2006.0,Shooter,Activision,0.02,0.01,0.0,0.0,0.03,,,,,E10+,No,No,Sí
Warhammer: Mark of Chaos,PC,2006.0,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.03,73.0,32.0,7.4,58.0,M,Sí,Sí,Sí
Eco Creatures: Save The Forest,DS,2007.0,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03,55.0,13.0,,,E,Sí,No,Sí
Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,DS,2009.0,Adventure,Creative Core,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Dragon Tamer: Sound Spirit,DS,2007.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,DS,2011.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Frogger: Ancient Shadow,X,2005.0,Platform,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03,47.0,11.0,,,E,Sí,No,Sí
Kiniro no Corda 2 f Encore,PSP,2009.0,Role-Playing,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
La Pucelle: Ragnarok,PSP,2009.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Darius II,SAT,1995.0,Shooter,Taito,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Bleach: Soul Carnival 2,PSP,2009.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
ParaParaParadise,PS2,2001.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Tiger & Bunny: On-Air Jack!,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Driver: Parallel Lines,Wii,2007.0,Racing,Ubisoft,0.01,0.01,0.0,0.0,0.03,59.0,9.0,6.0,20.0,M,Sí,Sí,Sí
Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Battlefield Vietnam,PC,2004.0,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03,84.0,48.0,7.5,134.0,T,Sí,Sí,Sí
The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007.0,Fighting,Banpresto,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Warship Gunner 2,PS2,2006.0,Simulation,Tecmo Koei,0.01,0.01,0.0,0.0,0.03,62.0,13.0,8.5,11.0,T,Sí,Sí,Sí
Gotcha Force,GC,2003.0,Shooter,Capcom,0.01,0.0,0.01,0.0,0.03,56.0,24.0,8.3,18.0,E,Sí,Sí,Sí
The Peanuts Movie: Snoopys Grand Adventure,3DS,2015.0,Action,Activision,0.0,0.03,0.0,0.0,0.03,,,8.8,4.0,E,No,Sí,Sí
Rugby League Live,PS3,2010.0,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.01,0.03,,,,,,No,No,No
Secret Files 2: Puritas Cordis,Wii,2009.0,Adventure,Deep Silver,0.0,0.02,0.0,0.0,0.03,70.0,6.0,,,T,Sí,No,Sí
Aegis of Earth: Protonovus Assault,PS3,2016.0,Action,PQube,0.02,0.01,0.0,0.0,0.03,,,,,T,No,No,Sí
The Perfect Golf,PS,1995.0,Sports,Seta Corporation,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Wrestle Kingdom,PS2,2006.0,Fighting,Yukes,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Demon Driver: Time to Burn Rubber!,GBA,2003.0,Racing,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
Mojo!,X,2003.0,Puzzle,DreamCatcher Interactive,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
Infinite Stratos 2: Ignition Hearts,PS3,2014.0,Adventure,5p,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Age of Conan: Rise of the Godslayer,PC,2010.0,Role-Playing,Funcom,0.0,0.02,0.0,0.0,0.03,83.0,14.0,8.4,52.0,M,Sí,Sí,Sí
Young Justice: Legacy,Wii,2013.0,Action,Namco Bandai Games,0.0,0.03,0.0,0.0,0.03,,,,,T,No,No,Sí
Kings Quest: The Complete Collection,XOne,2016.0,Adventure,Activision,0.02,0.0,0.0,0.0,0.03,,,,,E10+,No,No,Sí
Secrets of the Titanic,DS,2012.0,Action,Avanquest Software,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Prince of Persia (2008),PC,2008.0,Action,Ubisoft,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
Totally Spies! Totally Party,PC,2008.0,Misc,Ubisoft,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013.0,Fighting,Arc System Works,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Buffy the Vampire Slayer: Chaos Bleeds,GC,2003.0,Action,Vivendi Games,0.02,0.01,0.0,0.0,0.03,75.0,18.0,9.0,9.0,T,Sí,Sí,Sí
Clannad,X360,2008.0,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Max Payne 2: The Fall of Max Payne,PC,2003.0,Shooter,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,86.0,46.0,9.0,808.0,M,Sí,Sí,Sí
Brothers Conflict: Passion Pink,PSP,2012.0,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Emily Archer and the Curse of Tutankhamun,DS,2011.0,Adventure,Mastertronic,0.0,0.02,0.0,0.0,0.03,,,,,E10+,No,No,Sí
Kuryuu Youma Gakuenki Recharge,PS2,2006.0,Adventure,Atlus,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
My Frogger: Toy Trials,DS,2006.0,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,66.0,10.0,,,E,Sí,No,Sí
Jet Grind Radio,GBA,2003.0,Action,Sega,0.02,0.01,0.0,0.0,0.03,74.0,22.0,9.3,6.0,E,Sí,Sí,Sí
AMNESIA World,PSV,2014.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!,DS,2009.0,Action,Russel,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Magicka,PC,2011.0,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.01,0.03,74.0,44.0,7.6,605.0,T,Sí,Sí,Sí
Schlag den Raa,PC,2010.0,Misc,Namco Bandai Games,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
Baldurs Gate: Dark Alliance,GBA,2004.0,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03,76.0,17.0,6.5,11.0,T,Sí,Sí,Sí
The Adventures of Lomax,PS,1996.0,Platform,Psygnosis,0.01,0.01,0.0,0.0,0.03,,,,,,No,No,No
Under the Skin,PS2,2004.0,Action,Capcom,0.01,0.01,0.0,0.0,0.03,55.0,30.0,,,T,Sí,No,Sí
Kabu Trader Shun,DS,2007.0,Action,Capcom,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Poy Poy,PS,1997.0,Action,Konami Digital Entertainment,0.01,0.01,0.0,0.0,0.03,,,,,,No,No,No
Hermie Hopperhead: Scrap Panic,PS,1995.0,Platform,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.03,,,,,,No,No,No
NHL 07,X,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,75.0,14.0,7.7,6.0,E10+,Sí,Sí,Sí
DrumMania 7th Mix,PS2,2001.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Runabout 3: Neo Age,PS2,2002.0,Racing,BAM! Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Guild Wars: Nightfall,PC,2006.0,Role-Playing,NCSoft,0.0,0.02,0.0,0.0,0.03,84.0,30.0,8.7,104.0,T,Sí,Sí,Sí
The Peanuts Movie: Snoopys Grand Adventure,PS4,2015.0,Action,Activision,0.0,0.02,0.0,0.0,0.03,59.0,4.0,6.6,19.0,E,Sí,Sí,Sí
NatGeo Challenge! Wild Life,X360,2010.0,Misc,Black Bean Games,0.0,0.02,0.0,0.0,0.03,,,,,,No,No,No
Clannad: Mitsumi Mamoru Sakamichi de - Gekan,PSP,2010.0,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Archer Maclean Presents: Pool Paradise,GC,2004.0,Sports,Ignition Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
Sengoku Efuda Yuugi: Hototogisu Tairan,PSP,2010.0,Strategy,Irem Software Engineering,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Battlezone,PSP,2006.0,Shooter,Atari,0.02,0.0,0.0,0.0,0.03,57.0,13.0,,,E10+,Sí,No,Sí
Ookiku Furikabutte: Honto no Ace ni Nareru kamo,DS,2007.0,Sports,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Medal of Honor: Vanguard,PS2,2007.0,Shooter,Electronic Arts,0.0,0.0,0.03,0.0,0.03,63.0,29.0,6.1,34.0,T,Sí,Sí,Sí
Senran Kagura: Bon App\xc3\xa9tit!,PSV,2014.0,Misc,Marvelous Entertainment,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Touch Shot! Love Application,PS3,2012.0,Adventure,Compile Heart,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Nanotek Warrior,PS,1997.0,Shooter,Virgin Interactive,0.01,0.01,0.0,0.0,0.03,,,,,,No,No,No
Galileo,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Cake Mania: Bakers Challenge,PS2,2008.0,Puzzle,Destineer,0.01,0.01,0.0,0.0,0.03,,,,,E,No,No,Sí
MySims,PC,2008.0,Simulation,Electronic Arts,0.0,0.02,0.0,0.0,0.03,70.0,12.0,6.4,8.0,E,Sí,Sí,Sí
Super Monkey Ball Adventure,PS2,2006.0,Platform,Sega,0.01,0.01,0.0,0.0,0.03,53.0,32.0,6.7,10.0,E,Sí,Sí,Sí
Captain Tsubasa J: The Way to World Youth,SNES,1995.0,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,No,No,No
Madden NFL 07,GBA,2006.0,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03,68.0,4.0,9.3,4.0,E,Sí,Sí,Sí
Renegade Racers,PS,1999.0,Racing,Interplay,0.01,0.01,0.0,0.0,0.03,,,,,,No,No,No
The Legend of Korra (3DS),3DS,2014.0,Strategy,Activision,0.02,0.0,0.0,0.0,0.03,,,,,,No,No,No
The Sims 2: Bon Voyage,PC,2007.0,Simulation,Electronic Arts,0.01,0.01,0.0,0.0,0.03,74.0,9.0,7.3,24.0,T,Sí,Sí,Sí
Star Wars The Clone Wars: Republic Heroes,PC,2009.0,Action,LucasArts,0.0,0.02,0.0,0.0,0.03,46.0,9.0,4.7,46.0,T,Sí,Sí,Sí
AniMates!,DS,2007.0,Simulation,Lexicon Entertainment,0.02,0.0,0.0,0.0,0.03,33.0,4.0,2.5,4.0,E,Sí,Sí,Sí
Franklin the Turtle,GBA,2005.0,Misc,Game Factory,0.02,0.01,0.0,0.0,0.03,,,,,,No,No,No
My Ballet Studio,Wii,2009.0,Simulation,505 Games,0.02,0.0,0.0,0.0,0.03,,,,,E,No,No,Sí
Age of Empires III: Gold Edition,PC,2007.0,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.03,,,7.8,6.0,T,No,Sí,Sí
Bully: Scholarship Edition,PC,2008.0,Action,Take-Two Interactive,0.0,0.02,0.0,0.0,0.03,72.0,11.0,7.5,261.0,T,Sí,Sí,Sí
Backyard NFL Football,Wii,2007.0,Sports,Atari,0.02,0.0,0.0,0.0,0.03,,,,,,No,No,No
Gauntlet / Rampart,GBA,2005.0,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03,,,,,E,No,No,Sí
River King: Wonderful Journey,PS2,2005.0,Sports,505 Games,0.01,0.01,0.0,0.0,0.03,,,,,,No,No,No
Metal Gear Solid V: The Definitive Experience,XOne,2016.0,Action,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.03,,,,,M,No,No,Sí
RollerCoaster Tycoon 2: Triple Thrill Pack,PC,2003.0,Strategy,Atari,0.0,0.02,0.0,0.0,0.03,,,3.2,26.0,E,No,Sí,Sí
Lets Dance with Mel ,Wii,2011.0,Sports,Black Bean Games,0.0,0.02,0.0,0.0,0.03,,,,,T,No,No,Sí
Battlefield 2142,PC,2006.0,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.03,80.0,48.0,6.8,327.0,T,Sí,Sí,Sí
